code,year,quarter,roe,gross_margin,net_margin,profit_yoy,asset_turnover,inventory_turnover,liability_to_asset,current_ratio,cfo_to_revenue,cfo_to_profit,interest_coverage,buy_price,pe,pb,ps
sh600282,2025,3,0.082144,0.137965,0.048253,0.18199,0.621733,4.598947,0.005921,0.771720,0.072541,1.503360,8.791726,,,,
sh600282,2025,4,0.10671,0.140737,0.047549,0.257839,0.834154,6.001806,0.005807,0.778574,0.063343,1.332150,8.371961,,,,
sh600295,2019,1,0.023017,0.265742,0.057083,-0.232032,0.107836,1.047846,0.688842,0.743368,0.072369,1.267782,2.341893,,,,
sh600295,2019,2,0.053175,0.265301,0.067409,0.178339,0.205226,1.848082,0.674443,0.715993,0.140844,2.089393,3.815206,,,,
sh600295,2019,3,0.093265,0.26031,0.070188,0.215306,0.337319,3.149635,0.683250,0.711151,0.202696,2.887902,2.848331,,,,
sh600295,2019,4,0.123332,0.292311,0.066336,-0.052388,0.474937,4.120551,0.649130,0.704072,0.156257,2.355550,3.133421,,,,
sh600295,2020,1,0.009079,0.274929,0.035162,-0.420459,0.089374,0.780304,0.653329,0.744802,0.010271,0.292112,1.540915,,,,
sh600295,2020,2,0.03381,0.286736,0.05679,-0.213762,0.207513,1.91457,0.649266,0.704293,0.181056,3.188139,2.664321,,,,
sh600295,2020,3,0.074237,0.289548,0.078331,0.057952,0.32929,3.085586,0.630490,0.706700,0.256190,3.270599,2.777479,,,,
sh600295,2020,4,0.116327,0.316244,0.086408,0.328266,0.486409,4.335712,0.610040,0.732964,0.225083,2.604893,4.081636,,,,
sh600295,2021,1,0.049331,0.331781,0.135623,4.986374,0.145275,1.405795,0.585029,0.779520,0.323647,2.386379,7.114940,,,,
sh600295,2021,2,0.113235,0.331753,0.145966,2.735068,0.315297,2.924014,0.581435,0.791757,0.299044,2.048726,16.304667,,,,
sh600295,2021,3,0.246763,0.372286,0.20609,3.047464,0.508084,4.06187,0.544562,0.717188,0.377248,1.830497,12.827079,,,,
sh600295,2021,4,0.378315,0.356597,0.224554,3.095976,0.755081,6.056577,0.519340,0.830644,0.341247,1.519664,22.812991,,,,
sh600295,2022,1,0.069786,0.266005,0.19208,1.003669,0.195301,1.595423,0.464356,0.896191,0.070405,0.366540,23.580123,,,,
sh600295,2022,2,0.172157,0.312949,0.22515,1.064103,0.397651,2.963594,0.485747,0.812835,0.193118,0.857730,32.832872,,,,
sh600295,2022,3,0.233047,0.315825,0.218382,0.222961,0.570394,4.233621,0.467528,0.861367,0.213166,0.976113,33.390187,,,,
sh600295,2022,4,0.24278,0.293625,0.183439,-0.184889,0.745919,5.88735,0.459466,0.756067,0.201223,1.096950,32.247933,,,,
sh600295,2023,1,0.048191,0.23689,0.178188,-0.269709,0.155419,1.383511,0.446881,0.845559,0.103334,0.579917,33.671904,,,,
sh600295,2023,2,0.083407,0.201624,0.146178,-0.501979,0.313935,2.99378,0.473128,0.736247,0.189344,1.295296,40.053966,,,,
sh600295,2023,3,0.12259,0.214567,0.146177,-0.473301,0.454431,4.12862,0.470170,0.779434,0.176086,1.204606,33.657856,,,,
sh600295,2023,4,0.139278,0.22631,0.122397,-0.43911,0.634279,5.788992,0.456564,0.743709,0.213030,1.740487,43.746971,,,,
sh600295,2024,1,0.016144,0.159839,0.059269,-0.701847,0.137934,1.384655,0.447460,0.681533,0.072668,1.226064,37.194278,,,,
sh600295,2024,2,0.048629,0.186767,0.089345,-0.445206,0.271729,2.606698,0.005051,0.660822,0.090293,1.010608,44.830847,,,,
sh600295,2024,3,0.08164,0.20027,0.100155,-0.369398,0.402608,3.836737,0.005025,0.717918,0.109181,1.090120,33.734350,,,,
sh600295,2024,4,0.087496,0.206496,0.069288,-0.473741,0.586236,5.894467,0.004719,0.706472,0.158951,2.294046,35.738581,,,,
sh600295,2025,1,0.021653,0.237552,0.091552,0.291509,0.115858,1.109446,0.004607,0.717949,0.128344,1.401872,,,,,
sh600295,2025,2,0.047947,0.22614,0.099258,-0.020448,0.247665,2.424772,0.004759,0.704602,0.087433,0.880861,228.738346,,,,
sh600295,2025,3,0.081351,0.236936,0.112218,0.011091,0.381733,3.600131,0.004562,0.735492,0.100016,0.891262,103.127959,,,,
sh600295,2025,4,0.110572,0.253052,0.103565,0.354601,0.548356,5.059535,0.416665,0.761215,0.175501,1.694591,265.365823,,,,
sh600307,2019,1,0.002927,0.096698,0.003185,-0.746351,0.243387,1.61805,0.731284,0.440141,0.104094,32.686590,1.201064,,,,
sh600307,2019,2,0.07033,0.120958,0.033837,0.301374,0.587333,3.965036,0.698184,0.408817,0.056367,1.665831,2.931345,,,,
sh600307,2019,3,0.112012,0.116156,0.035209,0.16877,0.930472,6.192496,0.681652,0.412982,0.079723,2.264252,3.098515,,,,
sh600307,2019,4,0.11075,0.108365,0.026608,0.131636,1.177753,7.562957,0.700337,0.452823,0.067079,2.520960,2.830197,,,,
sh600307,2020,1,-0.023908,0.10367,-0.047481,-10.075933,0.151615,0.871145,0.694549,0.414989,-0.037185,,-0.842496,,,,
sh600307,2020,2,-0.007036,0.103759,-0.005257,-1.107996,0.407483,2.52592,0.690121,0.410170,0.056089,,0.685666,,,,
sh600307,2020,3,0.02987,0.113212,0.013521,-0.715561,0.657135,4.067654,0.704425,0.503878,0.078323,5.792755,1.846473,,,,
sh600307,2020,4,0.042923,0.114741,0.014017,-0.582716,0.91372,5.481999,0.702070,0.512699,0.030209,2.155155,1.788839,,,,
sh600307,2021,1,0.037893,0.16883,0.045376,2.705625,0.250053,1.16695,0.698516,0.576414,0.018390,0.405291,3.981763,,,,
sh600307,2021,2,0.146237,0.162057,0.074029,24.39069,0.642222,3.36465,0.646294,0.616135,0.127107,1.716995,7.799018,,,,
sh600307,2021,3,0.182744,0.1504,0.061466,5.905142,0.998132,4.958091,0.623820,0.623227,0.138895,2.259693,6.879835,,,,
sh600307,2021,4,0.113986,0.131079,0.030569,1.867025,1.167556,5.746803,0.671168,0.596685,0.078669,2.573476,4.041142,,,,
sh600307,2022,1,0.000791,0.082036,0.000989,-0.977084,0.262,1.176332,0.673332,0.572450,0.074226,75.017436,1.274029,,,,
sh600307,2022,2,-0.003094,0.067097,-0.001627,-1.021898,0.626633,3.037344,0.669932,0.567112,0.071171,,1.031840,,,,
sh600307,2022,3,-0.117304,0.034468,-0.041835,-1.615485,0.892896,5.188355,0.692490,0.513764,0.046136,,-3.040779,,,,
sh600307,2022,4,-0.198314,0.030442,-0.055511,-2.664513,1.084026,6.393732,0.722923,0.466232,0.034596,,-5.135813,,,,
sh600307,2023,1,0.002741,0.091025,0.002949,1.817442,0.252968,1.577661,0.732456,0.523200,-0.041090,-13.933501,1.602986,,,,
sh600307,2023,2,-0.035906,0.069802,-0.019174,-8.315651,0.502027,3.415391,0.740619,0.476262,-0.019165,,-0.694171,,,,
sh600307,2023,3,-0.032418,0.078141,-0.011857,0.766162,0.731928,5.211676,0.741305,0.447753,0.009913,,0.018947,,,,
sh600307,2023,4,-0.098455,0.07097,-0.026615,0.57594,0.931109,6.66902,0.771399,0.440672,0.012764,,-1.057368,,,,
sh600307,2024,1,-0.052479,0.06383,-0.063251,-17.887302,0.181394,1.16837,0.790961,0.443310,-0.104316,,-2.853964,,,,
sh600307,2024,2,-0.100142,0.071732,-0.055315,-1.45105,0.387801,2.838251,0.007997,0.381738,-0.055975,,-2.647753,,,,
sh600307,2024,3,-0.211732,0.049783,-0.075552,-4.449684,0.558912,4.281632,0.008276,0.357021,-0.056297,,-3.576505,,,,
sh600307,2024,4,-0.295728,0.05311,-0.075115,-1.49249,0.761183,6.323247,0.008398,0.310396,0.003085,,-3.792101,,,,
sh600307,2025,1,-0.060449,0.081204,-0.065501,0.144269,0.138363,1.073941,0.008596,0.378907,-0.193602,,-2.689998,,,,
sh600307,2025,2,-0.089809,0.086386,-0.041598,0.330429,0.318679,2.786426,0.008641,0.348900,-0.103511,,-1.737326,,,,
sh600307,2025,3,-0.098907,0.089529,-0.029913,0.63483,0.487867,4.608951,0.008643,0.302492,-0.039938,,-0.688053,,,,
sh600307,2025,4,-0.306782,0.077926,-0.065354,0.236532,0.623488,5.486515,0.892566,0.289826,-0.014066,,-2.366224,,,,
sh600382,2019,1,0.018617,0.902726,0.639195,0.199539,0.024607,2.001748,0.158249,9.031335,0.865914,1.354695,27.701941,,,,
sh600382,2019,2,0.038561,0.871337,0.626448,0.158743,0.051843,5.61075,0.156110,7.773346,0.580563,0.926753,30.905231,,,,
sh600382,2019,3,0.057832,0.756994,0.551442,0.738177,0.137597,26.576611,0.152042,7.904075,0.426531,0.773482,37.870505,,,,
sh600382,2019,4,0.064686,0.776484,0.506544,0.3768,0.160906,29.084384,0.148965,4.648001,0.331678,0.654787,40.015381,,,,
sh600382,2020,1,0.01825,0.97328,0.685056,0.058493,0.021574,0.465009,0.162670,4.336690,0.165905,0.242178,22.746229,,,,
sh600382,2020,2,0.035807,0.928792,0.647706,-0.003775,0.044362,2.561947,0.162693,4.063970,0.005928,0.009153,22.401887,,,,
sh600382,2020,3,0.05346,0.943429,0.653174,-0.378739,0.065607,3.011841,0.149850,4.990540,-0.029228,-0.044747,19.270161,,,,
sh600382,2020,4,0.054004,0.733915,0.877502,-0.170016,0.071353,0.08113,0.134030,7.103524,0.379022,0.431933,25.237171,,,,
sh600382,2021,1,0.012737,0.719517,1.082942,-0.329183,0.008868,0.005311,0.132605,7.757345,-3.340154,-3.084333,15.824524,,,,
sh600382,2021,2,0.012928,0.757578,0.557253,-0.665792,0.017023,0.009328,0.124028,8.977605,-1.150544,-2.064672,8.849961,,,,
sh600382,2021,3,0.017761,0.794391,0.536799,-0.691523,0.024592,0.011301,0.105458,9.602487,-0.643911,-1.199538,7.732905,,,,
sh600382,2021,4,0.176482,0.840401,0.623897,0.065483,0.25772,0.146922,0.223760,2.825461,0.483184,0.774462,34.326768,,,,
sh600382,2022,1,0.014041,0.729508,0.291402,-0.811176,0.038462,0.786659,0.156783,4.019876,-0.878167,-3.013593,8.196020,,,,
sh600382,2022,2,0.063301,0.75087,0.48346,-0.567975,0.105602,1.912209,0.141542,4.476573,-0.386065,-0.798545,31.451480,,,,
sh600382,2022,3,0.078256,0.731797,0.447727,-0.627431,0.141743,2.58578,0.134231,4.779752,-0.156945,-0.350538,,,,,
sh600382,2022,4,0.075877,0.714431,0.312454,-0.731334,0.195634,3.722295,0.115980,6.795473,-0.180596,-0.577993,18.724607,,,,
sh600382,2023,1,0.020973,0.744035,0.45419,0.330229,0.040374,0.557946,0.122328,5.456448,-0.120549,-0.265416,25.229146,,,,
sh600382,2023,2,0.038918,0.693198,0.457422,-0.435345,0.072265,1.159145,0.168446,4.060273,-0.090257,-0.197317,24.921004,,,,
sh600382,2023,3,0.057591,0.674645,0.422859,-0.3296,0.118382,2.047245,0.130899,5.110060,-0.043174,-0.102101,,,,,
sh600382,2023,4,0.045294,0.685324,0.224802,-0.475065,0.171646,2.915071,0.156715,4.665040,0.023384,0.104020,22.034145,,,,
sh600382,2024,1,0.010932,0.711812,0.290636,-0.558496,0.032085,0.466757,0.123940,5.905507,-0.192811,-0.663408,14.218296,,,,
sh600382,2024,2,0.009891,0.595541,0.141267,-0.781764,0.059971,1.269359,0.001452,4.943362,-0.045854,-0.324589,15.390100,,,,
sh600382,2024,3,0.007414,0.533369,0.086083,-0.888926,0.07585,1.730818,0.001115,6.630454,-0.112309,-1.304663,,,,,
sh600382,2024,4,0.001859,0.537572,0.010654,-0.970146,0.121748,2.943405,0.001481,4.583236,-0.023415,-2.197870,9.330424,,,,
sh600382,2025,1,0.019534,0.603072,0.329365,0.547025,0.049194,0.930153,0.001488,4.455565,0.300848,0.913419,36.408827,,,,
sh600382,2025,2,0.042016,0.623113,0.306826,2.744281,0.113142,1.905914,0.001724,3.846523,0.259209,0.844805,50.921860,,,,
sh600382,2025,3,0.083327,0.632668,0.347291,9.115875,0.200738,4.086867,0.001617,4.226276,0.305947,0.880952,51.372083,,,,
sh600382,2025,4,0.062986,0.625507,0.189201,39.082221,0.2778,5.252205,0.161102,4.504953,0.236284,1.248851,90.535723,,,,
sh600399,2019,1,0.012017,0.08793,0.031894,3.297326,0.196254,0.96325,0.483415,3.420493,-0.028284,-0.886808,4.288577,,,,
sh600399,2019,2,0.029652,0.109352,0.040718,2.804762,0.378945,1.820821,0.484296,3.330307,0.055823,1.370977,5.111711,,,,
sh600399,2019,3,0.040832,0.113817,0.039725,2.378505,0.534156,2.519997,0.485556,3.267202,0.149116,3.753656,4.694296,,,,
sh600399,2019,4,0.069868,0.165655,0.052608,-0.884162,0.69625,3.066953,0.476674,3.371122,0.182898,3.476628,5.875185,,,,
sh600399,2020,1,0.017761,0.171799,0.055622,0.590732,0.167761,0.738629,0.472588,3.443516,-0.028916,-0.519876,5.511052,,,,
sh600399,2020,2,0.040142,0.169929,0.058998,0.460676,0.361919,1.676709,0.459542,3.835342,-0.019256,-0.326373,6.122122,,,,
sh600399,2020,3,0.086476,0.19615,0.08579,1.325707,0.542169,2.399608,0.448063,4.043241,0.002280,0.026580,8.087015,,,,
sh600399,2020,4,0.116055,0.219869,0.087942,0.826382,0.705722,3.069854,0.454618,3.623816,0.098780,1.123241,7.938420,,,,
sh600399,2021,1,0.033779,0.167075,0.095839,1.155252,0.19191,0.896663,0.456366,3.470660,-0.230602,-2.406141,10.916085,,,,
sh600399,2021,2,0.082197,0.205212,0.114411,1.352127,0.396001,1.733069,0.443326,3.532405,-0.039362,-0.344041,11.904663,,,,
sh600399,2021,3,0.127517,0.216413,0.12303,0.693853,0.576151,2.282254,0.434540,3.520197,0.006575,0.053442,11.669775,,,,
sh600399,2021,4,0.143883,0.201,0.105658,0.420182,0.762522,3.139976,0.426915,3.461198,0.045879,0.434225,11.059058,,,,
sh600399,2022,1,0.014472,0.158176,0.046876,-0.505837,0.175418,0.676977,0.436561,3.261018,0.039289,0.838156,6.612151,,,,
sh600399,2022,2,0.0308,0.148627,0.048037,-0.574953,0.360838,1.389214,0.446870,2.943741,0.073806,1.536454,12.205686,,,,
sh600399,2022,3,0.049767,0.142782,0.052119,-0.56355,0.535466,2.070945,0.450464,2.794812,0.061967,1.188952,13.957374,,,,
sh600399,2022,4,0.03299,0.146848,0.025146,-0.749157,0.710074,2.815311,0.486378,2.376692,0.005647,0.224578,12.545408,,,,
sh600399,2023,1,0.009898,0.11016,0.029983,-0.294904,0.170413,0.685366,0.481168,2.394866,-0.342032,-11.407581,12.301763,,,,
sh600399,2023,2,0.02562,0.118297,0.037229,-0.142692,0.352895,1.463297,0.488007,2.285698,0.015890,0.426822,15.156262,,,,
sh600399,2023,3,0.045572,0.1292,0.044998,-0.055769,0.522203,2.060914,0.482440,2.184157,-0.033618,-0.747099,16.301143,,,,
sh600399,2023,4,0.058103,0.135086,0.042257,0.844259,0.709274,2.834104,0.482045,1.774269,0.021037,0.497840,13.258128,,,,
sh600399,2024,1,0.01769,0.121701,0.055299,0.90207,0.167983,0.655105,0.467664,1.844705,-0.188919,-3.416305,13.659415,,,,
sh600399,2024,2,0.035196,0.134576,0.053297,0.450778,0.340429,1.302796,0.004869,1.649428,-0.060578,-1.136602,11.694269,,,,
sh600399,2024,3,0.048424,0.133406,0.049076,0.118331,0.5004,1.957685,0.005029,1.553348,-0.055755,-1.136089,11.777881,,,,
sh600399,2024,4,0.017495,0.127088,0.013164,-0.691771,0.664805,2.583216,0.005165,1.455448,-0.044386,-3.371752,4.095660,,,,
sh600399,2025,1,-0.01991,0.009281,-0.07134,-2.093338,0.132909,0.542307,0.005310,1.539664,-0.374892,,-13.167839,,,,
sh600399,2025,2,-0.044841,0.008242,-0.072648,-2.218346,0.293881,1.165611,0.005314,1.538989,-0.251369,,-12.965912,,,,
sh600399,2025,3,-0.090716,-0.017376,-0.095485,-2.74014,0.4451,1.803135,0.005470,1.459746,-0.195718,,-16.591491,,,,
sh600399,2025,4,-0.135721,0.006476,-0.103421,-8.207615,0.606991,2.399731,0.005595,1.139204,-0.176015,,-16.844248,,,,
sh600507,2019,1,0.08383,0.260663,0.121834,-0.145766,0.345324,2.564558,0.614797,1.042708,-0.273125,-2.241785,,,,,
sh600507,2019,2,0.171654,0.263056,0.129824,-0.183786,0.663296,5.182132,0.596751,1.154484,0.071641,0.551830,,,,,
sh600507,2019,3,0.202894,0.244979,0.117224,-0.439631,0.943905,6.63983,0.534596,1.237785,0.091901,0.783973,,,,,
sh600507,2019,4,0.263486,0.246819,0.111436,-0.415106,1.363815,9.48489,0.470328,1.419897,0.112727,1.011579,,,,,
sh600507,2020,1,0.040361,0.184856,0.084261,-0.44061,0.230543,1.818162,0.508037,1.381283,0.174824,2.074800,,,,,
sh600507,2020,2,0.114819,0.213017,0.112013,-0.230855,0.515483,4.426886,0.481806,1.506826,0.301942,2.695608,,,,,
sh600507,2020,3,0.199839,0.22141,0.128163,0.168438,0.84773,7.330984,0.415408,1.732435,0.296744,2.315359,,,,,
sh600507,2020,4,0.273729,0.2271,0.13,0.2585,1.245178,9.63667,0.311489,2.256419,0.225274,1.732875,,,,,
sh600507,2021,1,0.058993,0.214121,0.1372,1.067071,0.277557,2.21341,0.351112,2.093177,-0.031767,-0.231540,,,,,
sh600507,2021,2,0.170803,0.233043,0.151612,0.815369,0.588857,5.205007,0.569197,1.389833,0.233045,1.537112,,,,,
sh600507,2021,3,0.23847,0.212618,0.136014,0.431412,0.929244,8.937724,0.555142,1.448105,0.215011,1.580798,,,,,
sh600507,2021,4,0.294372,0.19993,0.127287,0.278615,1.281934,12.313681,0.512351,1.561465,0.099338,0.780427,,,,,
sh600507,2022,1,0.055602,0.154589,0.102479,-0.033046,0.231403,2.782782,0.589061,1.230916,0.574356,5.604629,,,,,
sh600507,2022,2,0.10735,0.111145,0.069039,-0.385934,0.622363,7.132853,0.641776,1.105914,0.161129,2.333888,,,,,
sh600507,2022,3,0.12456,0.09636,0.059073,-0.506771,0.837479,11.369455,0.643983,1.103383,0.119523,2.023297,,,,,
sh600507,2022,4,0.103353,0.084432,0.038575,-0.675144,1.240702,13.648946,0.495826,1.150610,0.156512,4.057298,,,,,
sh600507,2023,1,0.012631,0.059669,0.025359,-0.802535,0.23032,2.379055,0.531394,1.113791,-0.122786,-4.841844,,,,,
sh600507,2023,2,0.032525,0.052593,0.020968,-0.712034,0.648639,7.701801,0.589723,1.073001,0.119287,5.688909,,,,,
sh600507,2023,3,0.06587,0.06162,0.029483,-0.499336,0.942253,10.163311,0.585769,1.089128,0.115636,3.922152,,,,,
sh600507,2023,4,0.076365,0.063522,0.025765,-0.33863,1.353527,13.955831,0.519373,1.131370,0.022415,0.869976,,,,,
sh600507,2024,1,0.01008,0.057323,0.016986,-0.220595,0.283588,3.199429,0.556203,1.110115,0.301706,17.762484,,,,,
sh600507,2024,2,0.017485,0.054515,0.013141,-0.403081,0.602701,7.166065,0.005696,1.118004,0.171297,13.035121,,,,,
sh600507,2024,3,0.020361,0.041049,0.01033,-0.664337,0.902378,11.140546,0.005625,1.125932,0.076839,7.438695,,,,,
sh600507,2024,4,0.026773,0.047957,0.011693,-0.630861,1.104924,13.014623,0.005019,1.162760,0.040632,3.474787,,,,,
sh600507,2025,1,0.026567,0.10043,0.057763,1.515654,0.212442,2.776298,0.005456,1.162951,0.115286,1.995845,,,,,
sh600507,2025,2,0.042795,0.091409,0.046689,1.422237,0.409419,5.776704,0.005724,1.146100,0.045159,0.967237,,,,,
sh600507,2025,3,0.081656,0.104374,0.059742,3.057075,0.641051,8.42795,0.005318,1.189817,0.040769,0.682414,,,,,
sh600507,2025,4,0.096893,0.09652,0.051981,2.759518,0.941382,12.336984,0.004632,1.250974,0.025427,0.489161,,,,,
sh600516,2019,1,0.054811,0.523149,0.410823,-0.635388,0.107968,0.393881,0.171404,5.463626,1.130252,2.751188,,,,,
sh600516,2019,2,0.10803,0.504471,0.373319,-0.565756,0.231409,0.930332,0.159255,6.017281,0.804923,2.156130,,,,,
sh600516,2019,3,0.140463,0.483611,0.347091,-0.59582,0.327635,1.412054,0.136383,7.239591,0.658622,1.897549,,,,,
sh600516,2019,4,0.145785,0.450081,0.289283,-0.673874,0.390592,1.962858,0.141194,6.557668,0.651751,2.252985,,,,,
sh600516,2020,1,0.005166,0.281289,0.079596,-0.911645,0.044103,0.370392,0.151008,6.200458,-0.126821,-1.593305,,,,,
sh600516,2020,2,0.013111,0.235385,0.108681,-0.879134,0.087491,0.826772,0.151096,6.064734,-0.006793,-0.062504,,,,,
sh600516,2020,3,0.026279,0.246106,0.145591,-0.806446,0.138727,1.352785,0.145259,5.747338,0.075063,0.515573,,,,,
sh600516,2020,4,0.035761,0.287095,0.15164,-0.725191,0.187697,1.722037,0.139887,7.261642,0.163649,1.079194,,,,,
sh600516,2021,1,0.00855,0.299749,0.151189,1.15177,0.048184,0.465759,0.138743,7.386483,0.052773,0.349050,,,,,
sh600516,2021,2,0.033737,0.326936,0.221172,1.942004,0.124861,1.129409,0.186217,4.816263,0.249484,1.128008,,,,,
sh600516,2021,3,0.057987,0.329722,0.250844,1.364347,0.189809,1.68717,0.155178,6.207182,0.144649,0.576649,,,,,
sh600516,2021,4,0.071476,0.335071,0.239818,1.078657,0.246527,2.012999,0.148739,5.843932,-0.008135,-0.033923,,,,,
sh600516,2022,1,0.002281,0.275529,0.034515,-0.718072,0.061433,0.445054,0.164654,3.344004,-0.144816,-4.195748,,,,,
sh600516,2022,2,0.022789,0.312248,0.134269,-0.314112,0.138385,0.923308,0.195596,3.235388,0.097491,0.726092,,,,,
sh600516,2022,3,0.031087,0.291908,0.124185,-0.455512,0.203009,1.388886,0.193066,3.285140,0.134762,1.085167,,,,,
sh600516,2022,4,0.055173,0.258836,0.175487,-0.163087,0.275105,1.934787,0.167873,3.719933,0.044381,0.252900,,,,,
sh600516,2023,1,0.013489,0.180057,0.168337,4.711906,0.064185,0.488056,0.160632,4.617353,-0.028995,-0.172245,,,,,
sh600516,2023,2,0.017053,0.185853,0.108001,-0.210781,0.125924,0.959638,0.143626,5.455236,0.129621,1.200185,,,,,
sh600516,2023,3,0.023298,0.176497,0.101948,-0.188958,0.184529,1.472234,0.156809,4.704533,0.183943,1.804279,,,,,
sh600516,2023,4,0.025414,0.19034,0.082094,-0.548755,0.24506,1.969777,0.150420,4.894349,0.166800,2.031815,,,,,
sh600516,2024,1,0.009986,0.26032,0.125881,-0.228664,0.063477,0.569507,0.155301,4.693473,-0.013394,-0.106399,,,,,
sh600516,2024,2,0.010037,0.226743,0.072575,-0.396966,0.108792,1.040297,0.001367,4.160371,0.136726,1.883917,,,,,
sh600516,2024,3,0.015037,0.178348,0.076861,-0.387337,0.146594,1.484223,0.001348,4.208261,0.177173,2.305099,,,,,
sh600516,2024,4,0.011191,0.139929,0.036516,-0.664395,0.184034,1.916203,0.001413,3.768693,0.165102,4.521389,,,,,
sh600516,2025,1,0.000429,0.131853,0.00166,-0.991922,0.041721,0.470885,0.001423,4.216211,-0.241134,-145.264606,,,,,
sh600516,2025,2,0.003368,0.111359,0.024604,-0.756348,0.082784,0.9472,0.001438,4.221530,-0.172016,-6.991345,,,,,
sh600516,2025,3,0.006995,0.101678,0.034819,-0.623035,0.128141,1.503746,0.001487,4.644930,-0.202246,-5.808513,,,,,
sh600516,2025,4,0.005763,0.122314,0.017185,-0.571381,0.172821,1.951869,0.148676,4.917802,-0.056614,-3.294440,,,,,
sh600569,2019,1,0.006839,0.095636,0.00895,-0.607784,0.161374,0.843221,0.752958,0.716673,0.134250,14.999338,1.280530,,,,
sh600569,2019,2,0.027569,0.108593,0.016323,-0.762226,0.416908,2.112222,0.722919,0.767542,0.024860,1.522948,2.062076,,,,
sh600569,2019,3,0.041247,0.105996,0.015727,-0.76673,0.639686,3.073737,0.726718,0.813325,0.016619,1.056764,1.943756,,,,
sh600569,2019,4,0.028167,0.098445,0.007977,-0.87207,0.822947,3.906292,0.720086,0.817424,0.027098,3.396818,1.584008,,,,
sh600569,2020,1,-0.035894,0.033259,-0.061592,-7.945692,0.1479,0.646457,0.732797,0.835284,0.095406,,-1.671291,,,,
sh600569,2020,2,-0.03512,0.066174,-0.024934,-2.415373,0.355012,1.53066,0.735442,0.821206,0.053290,,-0.458912,,,,
sh600569,2020,3,0.001854,0.095815,0.000531,-0.967422,0.580792,2.25809,0.731526,0.838764,0.019081,35.961491,0.997512,,,,
sh600569,2020,4,0.023022,0.102648,0.007173,-0.038783,0.810224,3.211416,0.732160,0.824394,0.053732,7.491201,1.384367,,,,
sh600569,2021,1,0.020504,0.094025,0.020434,1.610912,0.253213,0.915108,0.738422,0.811568,0.141006,6.900504,2.291212,,,,
sh600569,2021,2,0.074409,0.117272,0.032604,3.293247,0.584402,1.97336,0.724441,0.801880,0.039715,1.218085,4.707704,,,,
sh600569,2021,3,0.098978,0.10819,0.02741,85.273166,0.878913,3.131509,0.741739,0.788640,0.077108,2.813133,3.641990,,,,
sh600569,2021,4,0.09886,0.084593,0.019861,3.516692,1.206,4.643589,0.745802,0.735125,0.081546,4.105733,2.885020,,,,
sh600569,2022,1,-0.051332,-0.014497,-0.066137,-3.611191,0.18127,0.770018,0.766909,0.749439,0.089181,,-4.934879,,,,
sh600569,2022,2,-0.082857,0.018214,-0.042831,-2.124666,0.443903,1.72873,0.773688,0.759721,0.044052,,-4.416840,,,,
sh600569,2022,3,-0.190319,0.00261,-0.06547,-2.885935,0.654985,2.725848,0.793301,0.726049,0.030584,,-4.776197,,,,
sh600569,2022,4,-0.327876,-0.00746,-0.079796,-4.294906,0.887663,3.662059,0.809788,0.678200,-0.004423,,-5.296635,,,,
sh600569,2023,1,-0.051113,0.002972,-0.038699,0.317218,0.230615,0.916553,0.819993,0.686692,0.141268,,-2.587195,,,,
sh600569,2023,2,-0.117108,0.008587,-0.040452,0.040762,0.485315,2.018977,0.835339,0.684158,0.104085,,-3.572872,,,,
sh600569,2023,3,-0.127249,0.02488,-0.02775,0.538188,0.758677,3.114724,0.832715,0.661643,0.030203,,-2.308727,,,,
sh600569,2023,4,-0.232619,0.019918,-0.037435,0.495998,0.97869,4.126509,0.829769,0.613552,0.060189,,-3.286328,,,,
sh600569,2024,1,-0.085442,-0.031342,-0.064135,-0.428402,0.197017,0.957644,0.839640,0.587646,-0.034872,,-4.271810,,,,
